model,pair_id,LD_reactive__sr=alt_reactive|do=reactive_first|bo=alt_first,LD_reactive__sr=alt_reactive|do=reactive_first|bo=dep_first,LD_reactive__sr=alt_reactive|do=stable_first|bo=alt_first,LD_reactive__sr=alt_reactive|do=stable_first|bo=dep_first,LD_reactive__sr=dep_reactive|do=reactive_first|bo=alt_first,LD_reactive__sr=dep_reactive|do=reactive_first|bo=dep_first,LD_reactive__sr=dep_reactive|do=stable_first|bo=alt_first,LD_reactive__sr=dep_reactive|do=stable_first|bo=dep_first,logit_close__sr=alt_reactive|do=reactive_first|bo=alt_first,logit_close__sr=alt_reactive|do=reactive_first|bo=dep_first,logit_close__sr=alt_reactive|do=stable_first|bo=alt_first,logit_close__sr=alt_reactive|do=stable_first|bo=dep_first,logit_close__sr=dep_reactive|do=reactive_first|bo=alt_first,logit_close__sr=dep_reactive|do=reactive_first|bo=dep_first,logit_close__sr=dep_reactive|do=stable_first|bo=alt_first,logit_close__sr=dep_reactive|do=stable_first|bo=dep_first,logit_reactive__sr=alt_reactive|do=reactive_first|bo=alt_first,logit_reactive__sr=alt_reactive|do=reactive_first|bo=dep_first,logit_reactive__sr=alt_reactive|do=stable_first|bo=alt_first,logit_reactive__sr=alt_reactive|do=stable_first|bo=dep_first,logit_reactive__sr=dep_reactive|do=reactive_first|bo=alt_first,logit_reactive__sr=dep_reactive|do=reactive_first|bo=dep_first,logit_reactive__sr=dep_reactive|do=stable_first|bo=alt_first,logit_reactive__sr=dep_reactive|do=stable_first|bo=dep_first,logit_stable__sr=alt_reactive|do=reactive_first|bo=alt_first,logit_stable__sr=alt_reactive|do=reactive_first|bo=dep_first,logit_stable__sr=alt_reactive|do=stable_first|bo=alt_first,logit_stable__sr=alt_reactive|do=stable_first|bo=dep_first,logit_stable__sr=dep_reactive|do=reactive_first|bo=alt_first,logit_stable__sr=dep_reactive|do=reactive_first|bo=dep_first,logit_stable__sr=dep_reactive|do=stable_first|bo=alt_first,logit_stable__sr=dep_reactive|do=stable_first|bo=dep_first,n_cells,mean_LD_reactive_pair,effect_state_role,effect_decl_order,effect_body_order,effect_reactive_body_pos
gemma3-1b-pt,pair_31,1.892965316772461,-0.4104900360107422,1.108713150024414,-1.388681411743164,0.2427349090576172,2.0470008850097656,-0.452423095703125,1.5527362823486328,7.186659812927246,7.2067413330078125,7.192278861999512,7.296809196472168,6.550626754760742,6.583553791046143,6.4712090492248535,6.593100547790527,20.893766403198242,20.127086639404297,20.6376953125,19.362712860107422,20.088001251220703,20.75225257873535,19.835613250732422,21.02866554260254,19.00080108642578,20.53757667541504,19.528982162475586,20.751394271850586,19.845266342163086,18.705251693725586,20.288036346435547,19.475929260253906,8,0.5740694999694824,0.5468854904174805,0.7379665374755859,-0.24785614013671875,2.152568817138672
gemma3-1b-pt,pair_32,1.3628196716308594,-2.0234737396240234,0.47670555114746094,-1.8797187805175781,0.6908035278320312,2.147348403930664,0.12288856506347656,2.8044071197509766,8.108521461486816,8.223078727722168,8.207518577575684,8.427334785461426,7.7404279708862305,7.849114894866943,7.853116035461426,7.94177770614624,21.65541648864746,19.897350311279297,21.562631607055664,20.223207473754883,21.67474937438965,22.107158660888672,21.44520378112793,22.458086013793945,20.2925968170166,21.92082405090332,21.085926055908203,22.10292625427246,20.983945846557617,19.959810256958008,21.322315216064453,19.65367889404297,8,0.4627225399017334,1.9572787284851074,0.16330385208129883,-0.40116357803344727,2.4701952934265137
gemma3-1b-pt,pair_33,1.8266429901123047,-0.3444080352783203,0.8880767822265625,-1.13116455078125,0.012571334838867188,2.17169189453125,-0.6080036163330078,1.8454265594482422,8.063454627990723,8.286731719970703,8.294496536254883,8.400924682617188,7.908714294433594,8.134431838989258,7.855287075042725,8.169239044189453,21.001922607421875,20.379106521606445,20.90211296081543,19.973758697509766,20.21808624267578,21.19805145263672,19.86884880065918,21.353784561157227,19.17527961730957,20.723514556884766,20.014036178588867,21.104923248291016,20.205514907836914,19.02635955810547,20.476852416992188,19.508358001708984,8,0.582604169845581,0.5456347465515137,0.6680407524108887,0.10556459426879883,2.2007107734680176
gemma3-1b-pt,pair_34,0.4342975616455078,-1.6623973846435547,0.04963493347167969,-1.9268798828125,0.7628421783447266,2.348957061767578,0.5387687683105469,2.3978099822998047,8.231284141540527,8.597833633422852,7.991204261779785,8.65606689453125,7.867753982543945,8.308897018432617,7.697569847106934,8.207684516906738,19.34048080444336,18.53980827331543,19.231618881225586,18.407146453857422,20.151073455810547,20.828052520751953,19.809995651245117,20.82481575012207,18.90618324279785,20.202205657958984,19.181983947753906,20.334026336669922,19.38823127746582,18.479095458984375,19.27122688293457,18.427005767822266,8,0.36787915229797363,2.288430690765381,0.20609140396118164,-0.1570134162902832,1.879591464996338
gemma3-1b-pt,pair_35,1.3139629364013672,-0.9070281982421875,1.1012802124023438,-0.8122119903564453,-0.09067916870117188,0.9792633056640625,-0.1334095001220703,1.2085113525390625,7.3495306968688965,7.490505218505859,7.369912147521973,7.560408115386963,7.4364118576049805,7.493546485900879,7.496282577514648,7.644932270050049,20.4421443939209,19.097604751586914,20.413616180419922,19.123863220214844,20.22093963623047,20.496774673461914,20.074384689331055,20.706497192382812,19.12818145751953,20.0046329498291,19.312335968017578,19.93607521057129,20.31161880493164,19.51751136779785,20.207794189453125,19.49798583984375,8,0.3324611186981201,0.31692075729370117,-0.017162799835205078,-0.43065500259399414,1.6365866661071777
gemma3-1b-pt,pair_36,2.6175918579101562,-0.08356666564941406,1.3847179412841797,-0.5333843231201172,-0.6057147979736328,1.9624691009521484,-0.16595077514648438,1.3955917358398438,8.500740051269531,8.819620132446289,8.870050430297852,9.166707038879395,8.425686836242676,8.694669723510742,8.457676887512207,8.795652389526367,21.571826934814453,20.71393585205078,21.763063430786133,20.56788444519043,20.520700454711914,21.20427703857422,20.869991302490234,21.432300567626953,18.954235076904297,20.797502517700195,20.378345489501953,21.101268768310547,21.126415252685547,19.24180793762207,21.03594207763672,20.03670883178711,8,0.746469259262085,-0.19974088668823242,0.452451229095459,-0.12238359451293945,2.187246799468994
gemma3-1b-pt,pair_37,1.093912124633789,-2.1127758026123047,0.49519920349121094,-2.2683677673339844,0.5948276519775391,2.5110511779785156,0.05583381652832031,1.7261676788330078,7.608191013336182,7.537101745605469,7.81941556930542,7.864770412445068,6.976053237915039,6.957479000091553,6.904833793640137,6.909630298614502,20.741657257080078,19.244943618774414,20.66568946838379,19.120336532592773,20.530012130737305,21.245624542236328,20.18479347229004,21.19413185119629,19.64774513244629,21.35771942138672,20.170490264892578,21.388704299926758,19.935184478759766,18.734573364257812,20.12895965576172,19.46796417236328,8,0.2619810104370117,1.919978141784668,0.5195455551147461,-0.5959243774414062,2.3892030715942383
gemma3-1b-pt,pair_38,0.6311817169189453,-0.6768150329589844,0.02805328369140625,-1.3032093048095703,0.4868812561035156,1.8564167022705078,-0.03278160095214844,1.1766796112060547,7.808507919311523,8.020769119262695,7.87977409362793,8.138628005981445,7.705435276031494,8.031878471374512,7.704864501953125,8.00412368774414,20.67734718322754,20.27565574645996,20.796117782592773,20.10738182067871,20.736833572387695,21.52611541748047,20.48202133178711,21.480602264404297,20.046165466308594,20.952470779418945,20.768064498901367,21.41059112548828,20.24995231628418,19.66969871520996,20.514802932739258,20.303922653198242,8,0.2708008289337158,1.2019963264465332,0.6072306632995605,-0.015065670013427734,1.3045639991760254
gemma3-1b-pt,pair_39,1.5840778350830078,-0.8546276092529297,1.029876708984375,-1.2390365600585938,0.32684898376464844,2.318929672241211,0.2552986145019531,2.488546371459961,7.343060493469238,7.412202835083008,7.293703556060791,7.475097179412842,6.989226341247559,7.069750785827637,6.95637321472168,7.028704643249512,21.355588912963867,20.15787696838379,21.319236755371094,20.108055114746094,20.602375030517578,21.405120849609375,20.414857864379883,21.445173263549805,19.77151107788086,21.01250457763672,20.28936004638672,21.347091674804688,20.27552604675293,19.086191177368164,20.15955924987793,18.956626892089844,8,0.7387392520904541,1.2173333168029785,0.21013593673706055,-0.12057256698608398,2.233236789703369
gemma3-1b-pt,pair_40,1.704080581665039,-1.0509624481201172,0.2648029327392578,-1.7651996612548828,-0.0001735687255859375,1.5244426727294922,-0.2245655059814453,1.08331298828125,7.439150333404541,7.782235622406006,7.699158191680908,8.113484382629395,7.302849769592285,7.381258010864258,7.193486213684082,7.350848197937012,20.96586036682129,19.902860641479492,20.588945388793945,19.456695556640625,20.30289077758789,21.004600524902344,20.27549934387207,21.139095306396484,19.26177978515625,20.95382308959961,20.324142456054688,21.221895217895508,20.303064346313477,19.48015785217285,20.500064849853516,20.055782318115234,8,0.19196724891662598,0.8075737953186035,0.7047591209411621,-0.48813772201538086,1.9043850898742676
gemma3-1b-pt,pair_41,-0.12091255187988281,-3.2109737396240234,-0.4408226013183594,-3.734691619873047,0.24360084533691406,2.659496307373047,0.3372478485107422,2.7756404876708984,7.965465068817139,8.102194786071777,7.994789123535156,8.249202728271484,7.398650169372559,7.6112961769104,7.245397567749023,7.518815517425537,18.955066680908203,17.514461517333984,19.009593963623047,17.19851303100586,19.501747131347656,20.72920036315918,19.345094680786133,20.677478790283203,19.075979232788086,20.725435256958008,19.450416564941406,20.933204650878906,19.258146286010742,18.069704055786133,19.00784683227539,17.901838302612305,8,-0.18642687797546387,3.3808465003967285,0.15845918655395508,-0.38241052627563477,2.8095545768737793
gemma3-1b-pt,pair_42,0.5182914733886719,-1.5128116607666016,0.2179279327392578,-1.9975261688232422,0.8302879333496094,2.311840057373047,0.5164947509765625,2.210397720336914,7.272523403167725,7.193673133850098,7.309537887573242,7.24114465713501,6.614716529846191,6.639804840087891,6.667313575744629,6.780383586883545,20.254369735717773,19.166242599487305,20.195924758911133,18.707548141479492,20.420766830444336,20.816814422607422,20.271934509277344,21.09357261657715,19.7360782623291,20.679054260253906,19.977996826171875,20.705074310302734,19.590478897094727,18.504974365234375,19.75543975830078,18.883174896240234,8,0.38686275482177734,2.1607847213745117,0.3000783920288086,-0.2677755355834961,1.8555030822753906
gemma3-1b-pt,pair_43,1.864389419555664,-0.11475181579589844,1.3583488464355469,-0.4427375793457031,-0.5345420837402344,2.7364444732666016,-1.1841068267822266,1.4810218811035156,7.810769081115723,7.836874961853027,7.940003871917725,7.952088832855225,7.727500915527344,7.8964128494262695,7.774539947509766,7.771413803100586,20.602832794189453,20.048118591308594,20.95867347717285,20.064687728881836,19.409305572509766,20.87932777404785,18.976238250732422,20.52988624572754,18.73844337463379,20.162870407104492,19.600324630737305,20.50742530822754,19.94384765625,18.14288330078125,20.16034507751465,19.048864364624023,8,0.6455082893371582,-0.04160785675048828,0.68475341796875,0.5389719009399414,2.4290857315063477
gemma3-1b-pt,pair_44,1.5039920806884766,-1.3077220916748047,1.4145336151123047,-1.4915657043457031,-1.5518226623535156,1.0034751892089844,-1.4633522033691406,1.673431396484375,7.881499767303467,8.015059471130371,7.981015205383301,8.208526611328125,7.675210475921631,7.784790992736816,7.723123073577881,7.909651279449463,20.470951080322266,19.331329345703125,20.69131851196289,19.257490158081055,18.92378807067871,20.418006896972656,19.04822540283203,20.68046760559082,18.96695899963379,20.63905143737793,19.276784896850586,20.749055862426758,20.475610733032227,19.414531707763672,20.511577606201172,19.007036209106445,8,-0.02737879753112793,-0.11437654495239258,-0.12128114700317383,-0.006433010101318359,2.852473735809326
gemma3-1b-pt,pair_45,1.1161155700683594,-2.0406322479248047,0.08488845825195312,-2.5257434844970703,0.11443519592285156,3.7345104217529297,0.07091331481933594,3.3954544067382812,6.749327659606934,6.695301055908203,6.753661155700684,6.831682205200195,6.725207805633545,6.702844619750977,6.62701940536499,6.686055660247803,20.067855834960938,18.554092407226562,19.957847595214844,18.36894989013672,19.596446990966797,20.684343338012695,19.689796447753906,20.997806549072266,18.951740264892578,20.594724655151367,19.87295913696289,20.89469337463379,19.482011795043945,16.949832916259766,19.61888313293457,17.602352142333984,8,0.4937427043914795,2.6701712608337402,0.474729061126709,0.294309139251709,3.1779990196228027
llama3.2-1b,pair_01,1.770233154296875,-0.5128135681152344,1.5093021392822266,-0.8203201293945312,0.08344268798828125,2.12860107421875,-0.216644287109375,1.578725814819336,12.531299591064453,12.5801362991333,12.857705116271973,12.831999778747559,12.245904922485352,12.353182792663574,12.116522789001465,12.167810440063477,27.131881713867188,25.98929214477539,27.312034606933594,25.97100067138672,25.89632225036621,26.24774932861328,25.83453369140625,26.298126220703125,25.361648559570312,26.502105712890625,25.802732467651367,26.79132080078125,25.81287956237793,24.11914825439453,26.051177978515625,24.71940040588379,8,0.690065860748291,0.40693092346191406,0.3545999526977539,-0.19303512573242188,2.1132993698120117
llama3.2-1b,pair_02,2.0118770599365234,-0.8326148986816406,0.9974555969238281,-2.663393020629883,0.9883842468261719,3.9674301147460938,-0.2559089660644531,2.9151039123535156,12.398598670959473,12.474778175354004,12.564363479614258,12.461660385131836,12.440138816833496,12.201364517211914,12.581276893615723,12.330255508422852,26.767154693603516,25.69228172302246,26.732624053955078,24.511619567871094,25.729881286621094,26.466947555541992,25.11064338684082,26.50616455078125,24.755277633666992,26.5248966217041,25.73516845703125,27.175012588500977,24.741497039794922,22.4995174407959,25.366552352905273,23.591060638427734,8,0.8910417556762695,2.025421142578125,1.2854547500610352,-0.0888204574584961,3.1638498306274414
llama3.2-1b,pair_03,1.3958377838134766,-0.8721904754638672,0.17113494873046875,-1.3133907318115234,2.0128822326660156,3.580106735229492,1.2723445892333984,3.0225753784179688,13.551777839660645,13.477019309997559,13.520414352416992,13.458718299865723,13.670907974243164,13.50102710723877,13.739336013793945,13.621479034423828,26.161821365356445,25.359987258911133,25.94424057006836,25.056163787841797,26.821361541748047,27.04961395263672,26.52592658996582,27.093229293823242,24.76598358154297,26.232177734375,25.77310562133789,26.36955451965332,24.80847930908203,23.469507217407227,25.253582000732422,24.070653915405273,8,1.1586625576019287,2.62662935256958,0.7409930229187012,-0.10877466201782227,1.7675023078918457
llama3.2-1b,pair_04,3.1597766876220703,0.10720252990722656,1.3691520690917969,-1.072916030883789,0.7490329742431641,2.833578109741211,0.1918773651123047,2.1036758422851562,12.645814895629883,12.377705574035645,12.584707260131836,12.260350227355957,12.527512550354004,12.383389472961426,12.804454803466797,12.679152488708496,26.50829315185547,25.92292594909668,26.2459659576416,25.290996551513672,26.468931198120117,27.127763748168945,26.098318099975586,27.02566909790039,23.3485164642334,25.815723419189453,24.876813888549805,26.36391258239746,25.719898223876953,24.294185638427734,25.90644073486328,24.921993255615234,8,1.1801724433898926,0.5787372589111328,1.0644502639770508,-0.3745746612548828,2.372746467590332
llama3.2-1b,pair_05,1.7061729431152344,-0.06786727905273438,1.0662517547607422,-0.9214553833007812,0.6053066253662109,2.8500289916992188,0.04694938659667969,2.0379371643066406,13.575721740722656,13.46572208404541,13.686408042907715,13.533708572387695,12.962095260620117,12.765705108642578,13.030977249145508,12.942512512207031,26.64031219482422,25.99730110168457,26.57610321044922,25.61450958251953,26.19002342224121,26.908594131469727,25.91864776611328,26.774168014526367,24.934139251708984,26.065168380737305,25.509851455688477,26.535964965820312,25.584716796875,24.058565139770508,25.8716983795166,24.736230850219727,8,0.9154155254364014,0.9392800331115723,0.7159895896911621,0.11849069595336914,1.9993643760681152
llama3.2-1b,pair_06,2.9957542419433594,0.3690471649169922,1.8169097900390625,-0.45375823974609375,0.5437374114990234,3.738658905029297,-0.5589332580566406,2.734050750732422,13.158130645751953,13.076004028320312,13.264460563659668,13.132133483886719,12.843255996704102,12.645219802856445,12.910252571105957,12.846244812011719,26.584835052490234,25.821706771850586,26.33935546875,25.160396575927734,25.705472946166992,26.51340675354004,25.180843353271484,26.552127838134766,23.589080810546875,25.452659606933594,24.522445678710938,25.614154815673828,25.16173553466797,22.774747848510742,25.739776611328125,23.818077087402344,8,1.3981833457946777,0.4323902130126953,1.0272321701049805,0.3976325988769531,2.846320152282715
llama3.2-1b,pair_07,3.2111148834228516,-0.16853904724121094,2.077342987060547,-0.6589450836181641,-0.514404296875,2.647327423095703,-0.9707794189453125,1.6648731231689453,13.222187995910645,13.256020545959473,13.3106689453125,13.23542308807373,12.491019248962402,12.579072952270508,12.469396591186523,12.504195213317871,27.10614776611328,25.722089767456055,27.13262939453125,25.404399871826172,25.398452758789062,25.97588348388672,25.230810165405273,26.143312454223633,23.89503288269043,25.890628814697266,25.055286407470703,26.063344955444336,25.912857055664062,23.328556060791016,26.201589584350586,24.478439331054688,8,0.9109988212585449,-0.4084892272949219,0.765751838684082,-0.07963943481445312,2.9783315658569336
llama3.2-1b,pair_08,3.86956787109375,0.39116859436035156,2.710123062133789,-0.2771167755126953,-0.2857532501220703,2.5546340942382812,-1.7401962280273438,1.1424236297607422,13.720423698425293,13.306268692016602,13.66146469116211,13.147455215454102,12.24251937866211,11.72776985168457,12.712733268737793,12.057186126708984,26.9088191986084,25.89405632019043,26.88745880126953,25.637544631958008,25.028779983520508,25.836702346801758,24.160675048828125,25.642560958862305,23.03925132751465,25.502887725830078,24.177335739135742,25.914661407470703,25.314533233642578,23.282068252563477,25.90087127685547,24.500137329101562,8,1.0456063747406006,-1.2556586265563965,1.173595905303955,-0.18565797805786133,3.04716157913208
llama3.2-1b,pair_09,3.7250614166259766,-0.4045257568359375,2.111309051513672,-1.6762123107910156,0.21216583251953125,2.826589584350586,-0.6860828399658203,1.8608818054199219,12.254804611206055,12.106302261352539,12.448552131652832,11.985895156860352,11.618021965026855,11.437525749206543,11.946187973022461,11.689151763916016,27.37630844116211,25.940040588378906,27.20345687866211,24.820058822631836,25.74839210510254,26.35394287109375,24.999195098876953,26.18021011352539,23.651247024536133,26.344566345214844,25.092147827148438,26.49627113342285,25.536226272583008,23.527353286743164,25.685277938842773,24.31932830810547,8,0.9961483478546143,0.11448049545288086,1.1873488426208496,-0.6889300346374512,3.2696242332458496
llama3.2-1b,pair_10,2.8491992950439453,1.0152473449707031,1.8246002197265625,0.4045696258544922,0.07487869262695312,2.783428192138672,-0.6718120574951172,1.8852214813232422,13.062368392944336,12.846635818481445,13.156919479370117,12.820265769958496,12.357053756713867,12.333374977111816,12.479379653930664,12.417306900024414,26.9215087890625,26.546249389648438,26.78956413269043,26.19734764099121,24.831256866455078,25.607580184936523,24.40662384033203,25.656082153320312,24.072309494018555,25.531002044677734,24.964963912963867,25.79277801513672,24.756378173828125,22.82415199279785,25.07843589782715,23.77086067199707,8,1.2706665992736816,-0.5054750442504883,0.8200435638427734,0.5029001235961914,2.1298913955688477
llama3.2-1b,pair_11,1.8591747283935547,0.4643268585205078,0.6832942962646484,-0.3128547668457031,1.4835472106933594,3.036487579345703,1.4969558715820312,3.1690120697021484,12.864701271057129,12.735486030578613,13.064827919006348,12.897403717041016,12.869478225708008,12.644680976867676,12.98788070678711,12.857637405395508,26.281286239624023,25.890411376953125,25.922651290893555,25.351551055908203,26.703086853027344,27.025100708007812,26.638578414916992,27.05002784729004,24.42211151123047,25.426084518432617,25.239356994628906,25.664405822753906,25.219539642333984,23.98861312866211,25.14162254333496,23.88101577758789,8,1.4849929809570312,1.6230154037475586,0.4517822265625,0.20849990844726562,1.4039983749389648
llama3.2-1b,pair_12,2.596853256225586,-0.47450828552246094,0.8084545135498047,-1.6608085632324219,0.5325088500976562,3.5307865142822266,0.22229766845703125,2.683492660522461,13.277544975280762,13.178546905517578,13.1376953125,12.872058868408203,12.69398021697998,12.479073524475098,12.727439880371094,12.506714820861816,25.82054328918457,24.834854125976562,25.637727737426758,24.061019897460938,25.47410774230957,25.932621002197266,25.021392822265625,25.788665771484375,23.223690032958984,25.309362411499023,24.829273223876953,25.72182846069336,24.941598892211914,22.40183448791504,24.799095153808594,23.105173110961914,8,1.0298845767974854,1.4247736930847168,1.0330510139465332,-0.02028799057006836,2.7500243186950684
llama3.2-1b,pair_13,2.4345455169677734,-0.39698219299316406,1.3623371124267578,-1.2442474365234375,0.6431999206542969,3.0329036712646484,-0.5234317779541016,2.115154266357422,13.317090034484863,12.719475746154785,13.36383056640625,12.645979881286621,13.187006950378418,12.489209175109863,13.288222312927246,12.659834861755371,27.021610260009766,26.177085876464844,26.961498260498047,25.773496627807617,26.519847869873047,27.247331619262695,26.106359481811523,27.311681747436523,24.587064743041992,26.574068069458008,25.59916114807129,27.017744064331055,25.87664794921875,24.214427947998047,26.629791259765625,25.1965274810791,8,0.9279348850250244,0.778043270111084,1.0009636878967285,-0.10245561599731445,2.616600513458252
llama3.2-1b,pair_14,2.529897689819336,0.7100143432617188,1.9902172088623047,-0.14836692810058594,0.03167152404785156,2.1244544982910156,-0.7477092742919922,1.1690025329589844,13.053621292114258,13.067108154296875,13.269969940185547,13.191184043884277,13.287612915039062,13.215773582458496,13.309438705444336,13.279254913330078,27.274517059326172,26.85965347290039,27.34684944152832,26.35592269897461,26.46031951904297,27.09723663330078,26.162450790405273,27.207260131835938,24.744619369506836,26.149639129638672,25.356632232666016,26.504289627075195,26.428647994995117,24.972782135009766,26.910160064697266,26.038257598876953,8,0.9573976993560791,-0.6260857582092285,0.7832236289978027,0.012756824493408203,1.991990566253662
llama3.2-1b,pair_15,1.3572559356689453,-0.8366203308105469,0.9002323150634766,-1.4372615814208984,1.2310829162597656,2.8029041290283203,1.3107013702392578,2.804525375366211,13.100446701049805,12.818337440490723,13.288348197937012,13.050896644592285,12.150469779968262,12.212589263916016,12.174155235290527,12.287654876708984,26.60685920715332,25.66861915588379,26.881208419799805,25.562780380249023,26.230552673339844,26.526771545410156,26.066619873046875,26.500364303588867,25.249603271484375,26.505239486694336,25.980976104736328,27.000041961669922,24.999469757080078,23.723867416381836,24.755918502807617,23.695838928222656,8,1.0166025161743164,2.0414018630981445,0.24410629272460938,-0.36643123626708984,1.8992538452148438
llama3.2-1b,pair_16,3.0146102905273438,-0.14528465270996094,2.457164764404297,-0.7957611083984375,0.14401626586914062,2.669912338256836,0.05313682556152344,2.34295654296875,11.940363883972168,11.795744895935059,12.213220596313477,11.827544212341309,11.229837417602539,10.956502914428711,10.884374618530273,10.7971773147583,27.154653549194336,26.11890983581543,27.248554229736328,25.77710723876953,25.689477920532227,26.326948165893555,25.333332061767578,26.030101776123047,24.140043258666992,26.26419448852539,24.79138946533203,26.57286834716797,25.545461654663086,23.65703582763672,25.280195236206055,23.687145233154297,8,1.2175939083099365,0.16982316970825195,0.40643930435180664,-0.3992762565612793,2.8071341514587402
llama3.2-1b,pair_17,2.603696823120117,0.5491733551025391,2.0301742553710938,-0.022790908813476562,1.2693195343017578,3.438486099243164,0.9235782623291016,2.998323440551758,11.915766716003418,11.9849214553833,12.246871948242188,12.122782707214355,12.444008827209473,12.33203125,12.452676773071289,12.385744094848633,26.63372802734375,26.204450607299805,26.77326202392578,26.0447998046875,26.351533889770508,26.829750061035156,26.250207901000977,26.964168548583984,24.030031204223633,25.655277252197266,24.743087768554688,26.067590713500977,25.08221435546875,23.391263961791992,25.326629638671875,23.965845108032227,8,1.7237451076507568,0.867363452911377,0.4828476905822754,0.034105777740478516,2.0878500938415527
llama3.2-1b,pair_18,2.6603527069091797,-0.34947967529296875,1.3605003356933594,-2.2437095642089844,0.1342906951904297,2.7392845153808594,-1.3127422332763672,1.6719932556152344,13.22747802734375,13.09005069732666,13.272128105163574,12.967267990112305,12.915434837341309,12.56855583190918,13.104411125183105,12.872108459472656,27.00739097595215,26.234405517578125,26.820837020874023,25.124418258666992,25.94416046142578,26.83924674987793,24.9570369720459,26.769126892089844,24.34703826904297,26.583885192871094,25.460336685180664,27.368127822875977,25.80986976623535,24.09996223449707,26.269779205322266,25.09713363647461,8,0.5825612545013428,0.4512906074523926,1.4271016120910645,-0.25607824325561523,3.050942897796631
llama3.2-1b,pair_19,1.7410392761230469,-1.1092567443847656,0.24236106872558594,-1.9284381866455078,1.4259395599365234,4.051197052001953,0.6953659057617188,3.148448944091797,12.82918643951416,12.711650848388672,12.785005569458008,12.582084655761719,12.359331130981445,12.247800827026367,12.419713973999023,12.375210762023926,25.91748809814453,24.83186912536621,25.458120346069336,24.058361053466797,26.488157272338867,26.947599411010742,25.94696807861328,26.775209426879883,24.176448822021484,25.941125869750977,25.21575927734375,25.986799240112305,25.062217712402344,22.89640235900879,25.251602172851562,23.626760482788086,8,1.033332109451294,2.593811511993408,0.987795352935791,0.01431131362915039,2.5248589515686035
llama3.2-1b,pair_20,3.7170276641845703,0.6642990112304688,1.9339828491210938,-0.27230262756347656,-0.24451446533203125,2.6372222900390625,-1.1396236419677734,1.7119865417480469,13.7877779006958,13.662416458129883,13.745451927185059,13.556214332580566,13.124673843383789,12.929420471191406,13.214773178100586,12.907251358032227,26.754480361938477,25.982202529907227,26.78434181213379,25.71925926208496,25.34208106994629,26.1856746673584,24.829357147216797,26.175922393798828,23.037452697753906,25.317903518676758,24.850358963012695,25.991561889648438,25.58659553527832,23.548452377319336,25.96898078918457,24.46393585205078,8,1.1260097026824951,-0.7694840431213379,1.134997844696045,0.11858320236206055,2.7480902671813965
llama3.2-1b,pair_21,2.4257144927978516,-1.0443058013916016,1.2073001861572266,-1.5816574096679688,2.1237411499023438,4.63020133972168,0.9382476806640625,3.6355438232421875,13.026658058166504,12.652791976928711,12.943533897399902,12.54928207397461,11.379740715026855,11.262361526489258,11.63418197631836,11.44845199584961,26.113079071044922,24.52849769592285,25.992679595947266,24.17842674255371,25.832576751708984,26.208595275878906,25.104707717895508,25.841537475585938,23.68736457824707,25.572803497314453,24.78537940979004,25.76008415222168,23.70883560180664,21.578393936157227,24.166460037231445,22.20599365234375,8,1.5418481826782227,2.5801706314086914,0.9839792251586914,-0.2638053894042969,2.8656835556030273
llama3.2-1b,pair_22,2.2061939239501953,0.2202739715576172,1.7294654846191406,-0.5257301330566406,0.4399757385253906,2.714090347290039,-0.6991024017333984,1.363515853881836,13.183372497558594,13.188179016113281,13.304939270019531,13.171988487243652,13.06171703338623,12.921025276184082,13.135432243347168,13.02283000946045,27.517656326293945,26.798934936523438,27.417633056640625,26.227378845214844,26.74584197998047,27.390155792236328,26.215879440307617,27.23724937438965,25.31146240234375,26.57866096496582,25.688167572021484,26.753108978271484,26.305866241455078,24.67606544494629,26.914981842041016,25.873733520507812,8,0.9310853481292725,0.04706907272338867,0.9280962944030762,0.02390432357788086,2.1444621086120605
llama3.2-1b,pair_23,2.5226497650146484,-0.5264186859130859,1.3378372192382812,-1.6438961029052734,0.8195343017578125,3.070077896118164,0.6772689819335938,2.898590087890625,13.398499488830566,13.065340995788574,13.338479995727539,12.835792541503906,12.02014446258545,11.987574577331543,12.092082023620605,12.068437576293945,26.271657943725586,24.955902099609375,26.218698501586914,24.182607650756836,25.395170211791992,26.020217895507812,25.141645431518555,25.953144073486328,23.749008178710938,25.48232078552246,24.880861282348633,25.82650375366211,24.57563591003418,22.95013999938965,24.46437644958496,23.054553985595703,8,1.1444554328918457,1.4438247680664062,0.6540107727050781,-0.38973426818847656,2.625666618347168
llama3.2-1b,pair_24,1.9748363494873047,0.23526763916015625,1.2846527099609375,-0.14151382446289062,1.0938758850097656,3.3152313232421875,0.47924232482910156,2.710329055786133,12.271604537963867,12.454872131347656,12.633325576782227,12.458840370178223,12.218017578125,12.096692085266113,12.202766418457031,12.078445434570312,26.588045120239258,26.07794189453125,26.503616333007812,25.752887725830078,25.072322845458984,25.357446670532227,24.500112533569336,25.253921508789062,24.613208770751953,25.842674255371094,25.218963623046875,25.89440155029297,23.97844696044922,22.04221534729004,24.020870208740234,22.54359245300293,8,1.368990182876587,1.06135892868042,0.5716252326965332,0.32167673110961914,1.9045443534851074
